Q,I,K,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
100,20,3,0.97000,87,1.00000,1.00000,1.00000,1.00000,58.96530s,17,0.92308,0.90411,1.00000,0.94964,23.77445s,76,0.87446,0.93151,0.73913,0.82424,104.31659s
100,20,3,0.98000,99,1.00000,1.00000,1.00000,1.00000,65.76114s,35,0.92308,0.90411,1.00000,0.94964,32.03880s,74,0.85714,0.89333,0.72826,0.80240,105.74310s
100,20,3,0.99000,98,0.98795,1.00000,0.94737,0.97297,65.04476s,72,0.95604,0.95588,0.98485,0.97015,55.49713s,98,0.87446,0.90909,0.76087,0.82840,113.74293s
100,20,6,0.97000,90,1.00000,1.00000,1.00000,1.00000,117.53454s,17,0.92308,0.90411,1.00000,0.94964,72.21395s,74,0.87879,0.93243,0.75000,0.83133,198.86779s
100,20,6,0.98000,101,1.00000,1.00000,1.00000,1.00000,122.30207s,35,0.92308,0.90411,1.00000,0.94964,80.24929s,71,0.84848,0.88000,0.71739,0.79042,197.78109s
100,20,6,0.99000,104,0.98795,1.00000,0.94737,0.97297,126.16924s,72,0.95604,0.95588,0.98485,0.97015,103.50315s,98,0.87879,0.91026,0.77174,0.83529,206.39433s
100,20,9,0.97000,89,1.00000,1.00000,1.00000,1.00000,214.31836s,17,0.92308,0.90411,1.00000,0.94964,155.51835s,75,0.87446,0.93151,0.73913,0.82424,360.77819s
100,20,9,0.98000,99,1.00000,1.00000,1.00000,1.00000,221.72685s,34,0.92308,0.90411,1.00000,0.94964,164.77268s,69,0.84848,0.88000,0.71739,0.79042,365.04240s
100,20,9,0.99000,99,0.98795,1.00000,0.94737,0.97297,220.67639s,71,0.95604,0.95588,0.98485,0.97015,187.90489s,98,0.87879,0.91026,0.77174,0.83529,371.19699s
100,20,12,0.97000,91,1.00000,1.00000,1.00000,1.00000,351.03585s,16,0.89011,0.88889,0.96970,0.92754,273.78070s,73,0.87013,0.93056,0.72826,0.81707,591.42785s
100,20,12,0.98000,103,1.00000,1.00000,1.00000,1.00000,364.43239s,35,0.92308,0.90411,1.00000,0.94964,284.77771s,71,0.85714,0.89333,0.72826,0.80240,596.11346s
100,20,12,0.99000,103,1.00000,1.00000,1.00000,1.00000,365.96645s,72,0.95604,0.95588,0.98485,0.97015,310.83916s,98,0.87879,0.91026,0.77174,0.83529,607.17328s
100,20,15,0.97000,89,1.00000,1.00000,1.00000,1.00000,538.36358s,17,0.92308,0.90411,1.00000,0.94964,434.53586s,75,0.87013,0.93056,0.72826,0.81707,900.12799s
100,20,15,0.98000,102,1.00000,1.00000,1.00000,1.00000,549.17148s,35,0.92308,0.90411,1.00000,0.94964,444.04216s,69,0.84848,0.88000,0.71739,0.79042,903.54908s
100,20,15,0.99000,106,1.00000,1.00000,1.00000,1.00000,547.56063s,69,0.95604,0.95588,0.98485,0.97015,463.62195s,98,0.87879,0.91026,0.77174,0.83529,906.86151s
100,20,18,0.97000,91,1.00000,1.00000,1.00000,1.00000,763.72073s,17,0.92308,0.90411,1.00000,0.94964,625.43146s,72,0.87013,0.93056,0.72826,0.81707,1273.39014s
100,20,18,0.98000,99,1.00000,1.00000,1.00000,1.00000,766.05914s,34,0.92308,0.90411,1.00000,0.94964,633.37927s,70,0.84848,0.88000,0.71739,0.79042,1265.27408s
100,20,18,0.99000,101,0.98795,1.00000,0.94737,0.97297,777.99110s,70,0.95604,0.95588,0.98485,0.97015,663.01027s,98,0.87879,0.91026,0.77174,0.83529,1286.33219s
150,10,3,0.97000,105,1.00000,1.00000,1.00000,1.00000,66.37494s,16,0.89011,0.88889,0.96970,0.92754,17.21457s,93,0.88312,0.95775,0.73913,0.83436,103.57471s
150,10,3,0.98000,110,1.00000,1.00000,1.00000,1.00000,69.46210s,39,0.93407,0.91667,1.00000,0.95652,23.26770s,81,0.86147,0.94118,0.69565,0.80000,101.80304s
150,10,3,0.99000,122,1.00000,1.00000,1.00000,1.00000,78.46005s,78,0.95604,0.95588,0.98485,0.97015,51.88570s,105,0.88312,0.93333,0.76087,0.83832,115.01447s
150,10,6,0.97000,105,1.00000,1.00000,1.00000,1.00000,105.88802s,16,0.89011,0.88889,0.96970,0.92754,51.41919s,83,0.87879,0.95714,0.72826,0.82716,166.02116s
