Q,I,K,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
100,20,6,0.99000,91,0.98795,1.00000,0.94737,0.97297,139.58781s,76,0.94505,0.92958,1.00000,0.96350,120.93320s,97,0.85714,0.85542,0.77174,0.81143,248.43419s
100,20,9,0.97000,102,1.00000,1.00000,1.00000,1.00000,263.28304s,17,0.91209,0.89189,1.00000,0.94286,179.45960s,81,0.87446,0.90909,0.76087,0.82840,432.27642s
100,20,9,0.98000,90,0.98795,1.00000,0.94737,0.97297,255.16279s,28,0.91209,0.89189,1.00000,0.94286,190.02643s,67,0.85714,0.91549,0.70652,0.79755,430.52874s
100,20,9,0.99000,91,0.98795,1.00000,0.94737,0.97297,258.52517s,70,0.95604,0.94286,1.00000,0.97059,216.29891s,96,0.85281,0.89189,0.71739,0.79518,439.41736s
100,20,12,0.97000,101,1.00000,1.00000,1.00000,1.00000,428.94681s,17,0.91209,0.89189,1.00000,0.94286,316.30504s,81,0.87446,0.90909,0.76087,0.82840,706.24481s
100,20,12,0.98000,89,0.98795,1.00000,0.94737,0.97297,425.59598s,28,0.91209,0.89189,1.00000,0.94286,330.37766s,68,0.85714,0.91549,0.70652,0.79755,707.19138s
100,20,12,0.99000,90,0.98795,1.00000,0.94737,0.97297,423.81079s,69,0.94505,0.92958,1.00000,0.96350,353.90159s,98,0.85714,0.85542,0.77174,0.81143,713.57257s
100,20,15,0.97000,101,1.00000,1.00000,1.00000,1.00000,647.69601s,17,0.91209,0.89189,1.00000,0.94286,494.87261s,81,0.87446,0.90909,0.76087,0.82840,1065.54115s
100,20,15,0.98000,89,0.98795,1.00000,0.94737,0.97297,649.93290s,28,0.91209,0.89189,1.00000,0.94286,516.02114s,67,0.85714,0.91549,0.70652,0.79755,1075.33838s
100,20,15,0.99000,91,0.98795,1.00000,0.94737,0.97297,648.82816s,70,0.94505,0.92958,1.00000,0.96350,535.94598s,96,0.85281,0.89189,0.71739,0.79518,1079.43477s
100,20,18,0.97000,102,1.00000,1.00000,1.00000,1.00000,917.27522s,17,0.91209,0.89189,1.00000,0.94286,713.02534s,76,0.86147,0.86585,0.77174,0.81609,1495.70760s
100,20,18,0.98000,89,0.98795,1.00000,0.94737,0.97297,927.51725s,28,0.91209,0.89189,1.00000,0.94286,738.08597s,67,0.85281,0.91429,0.69565,0.79012,1516.71762s
100,20,18,0.99000,90,0.98795,1.00000,0.94737,0.97297,925.81269s,71,0.94505,0.92958,1.00000,0.96350,763.77502s,96,0.85281,0.89189,0.71739,0.79518,1521.07699s
150,10,3,0.97000,110,1.00000,1.00000,1.00000,1.00000,78.85661s,18,0.91209,0.89189,1.00000,0.94286,20.33935s,103,0.87879,0.95714,0.72826,0.82716,131.25911s
150,10,3,0.98000,113,1.00000,1.00000,1.00000,1.00000,81.16749s,30,0.91209,0.89189,1.00000,0.94286,29.35271s,80,0.86147,0.90541,0.72826,0.80723,125.86710s
150,10,3,0.99000,111,1.00000,1.00000,1.00000,1.00000,79.95668s,80,0.96703,0.95652,1.00000,0.97778,61.59840s,105,0.88312,0.92208,0.77174,0.84024,138.74005s
150,10,6,0.97000,110,1.00000,1.00000,1.00000,1.00000,126.42651s,18,0.91209,0.89189,1.00000,0.94286,60.12858s,92,0.86147,0.92857,0.70652,0.80247,201.80401s
150,10,6,0.98000,115,1.00000,1.00000,1.00000,1.00000,131.58403s,31,0.91209,0.90278,0.98485,0.94203,67.95829s,81,0.86147,0.90541,0.72826,0.80723,204.69109s
150,10,6,0.99000,114,1.00000,1.00000,1.00000,1.00000,131.02456s,80,0.96703,0.95652,1.00000,0.97778,101.36853s,105,0.88745,0.93421,0.77174,0.84524,216.00080s
150,10,9,0.97000,109,1.00000,1.00000,1.00000,1.00000,209.38699s,17,0.91209,0.89189,1.00000,0.94286,128.16213s,85,0.87446,0.90909,0.76087,0.82840,337.47835s
