Q,I,K,lambda,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
200,15,12,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,550.26348s,66,0.93377,0.95349,0.83673,0.89130,459.39297s,47,1.00000,1.00000,1.00000,1.00000,160.73422s
200,15,12,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,474.18983s,29,0.85430,0.84615,0.67347,0.75000,444.29238s,38,1.00000,1.00000,1.00000,1.00000,164.29090s
200,15,12,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,546.50013s,46,0.86093,0.86842,0.67347,0.75862,464.23224s,43,1.00000,1.00000,1.00000,1.00000,161.42992s
200,15,12,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,550.07248s,53,0.89404,0.88372,0.77551,0.82609,463.43384s,44,1.00000,1.00000,1.00000,1.00000,160.74895s
200,15,15,0.00000,0.97000,80,0.91393,0.90123,0.84884,0.87425,818.76690s,64,0.91391,0.89130,0.83673,0.86316,689.62126s,58,1.00000,1.00000,1.00000,1.00000,258.37227s
200,15,15,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,824.33538s,68,0.91391,0.90909,0.81633,0.86022,696.36843s,60,1.00000,1.00000,1.00000,1.00000,260.95721s
200,15,15,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,831.54592s,70,0.92715,0.95238,0.81633,0.87912,700.67061s,61,1.00000,1.00000,1.00000,1.00000,262.12457s
200,15,15,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,795.56120s,37,0.85430,0.82927,0.69388,0.75556,675.01149s,45,1.00000,1.00000,1.00000,1.00000,243.67354s
200,15,15,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,803.80212s,48,0.86093,0.86842,0.67347,0.75862,682.88550s,45,1.00000,1.00000,1.00000,1.00000,244.66986s
200,15,15,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,800.09375s,65,0.92715,0.95238,0.81633,0.87912,674.85717s,47,1.00000,1.00000,1.00000,1.00000,242.17449s
200,15,15,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,727.81810s,29,0.85430,0.84615,0.67347,0.75000,663.74324s,38,1.00000,1.00000,1.00000,1.00000,248.12906s
200,15,15,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,806.66944s,45,0.86093,0.86842,0.67347,0.75862,682.98602s,43,1.00000,1.00000,1.00000,1.00000,248.86817s
200,15,15,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,809.54857s,53,0.89404,0.88372,0.77551,0.82609,687.13328s,44,1.00000,1.00000,1.00000,1.00000,248.79835s
200,15,18,0.00000,0.97000,77,0.90984,0.89024,0.84884,0.86905,1143.36221s,63,0.91391,0.89130,0.83673,0.86316,969.50956s,59,1.00000,1.00000,1.00000,1.00000,367.03191s
200,15,18,0.00000,0.98000,65,0.91803,0.91250,0.84884,0.87952,1131.20880s,68,0.91391,0.90909,0.81633,0.86022,957.21003s,60,1.00000,1.00000,1.00000,1.00000,359.58983s
200,15,18,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,1146.91104s,71,0.92715,0.95238,0.81633,0.87912,966.39859s,60,1.00000,1.00000,1.00000,1.00000,364.11929s
200,15,18,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,1120.25716s,37,0.85430,0.82927,0.69388,0.75556,948.66193s,45,1.00000,1.00000,1.00000,1.00000,352.68550s
200,15,18,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,1121.18084s,48,0.86093,0.86842,0.67347,0.75862,954.71139s,45,1.00000,1.00000,1.00000,1.00000,352.09072s
200,15,18,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,1121.25681s,66,0.93377,0.95349,0.83673,0.89130,948.38469s,47,1.00000,1.00000,1.00000,1.00000,348.81481s
200,15,18,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,1034.81283s,29,0.85430,0.84615,0.67347,0.75000,918.68142s,38,1.00000,1.00000,1.00000,1.00000,347.61469s
200,15,18,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,1116.42471s,45,0.86093,0.86842,0.67347,0.75862,951.04780s,43,1.00000,1.00000,1.00000,1.00000,346.88248s
200,15,18,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,1123.28477s,53,0.89404,0.88372,0.77551,0.82609,955.76738s,44,1.00000,1.00000,1.00000,1.00000,350.79915s
200,20,3,0.00000,0.97000,78,0.91393,0.90123,0.84884,0.87425,204.52791s,64,0.91391,0.89130,0.83673,0.86316,166.04054s,59,1.00000,1.00000,1.00000,1.00000,49.56923s
200,20,3,0.00000,0.98000,69,0.91393,0.90123,0.84884,0.87425,205.50625s,67,0.91391,0.90909,0.81633,0.86022,167.20238s,60,1.00000,1.00000,1.00000,1.00000,48.99673s
200,20,3,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,209.08019s,69,0.92715,0.95238,0.81633,0.87912,168.41996s,61,1.00000,1.00000,1.00000,1.00000,50.43791s
200,20,3,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,181.42207s,36,0.86093,0.85000,0.69388,0.76404,149.48112s,45,1.00000,1.00000,1.00000,1.00000,34.28421s
200,20,3,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,184.29454s,48,0.86093,0.86842,0.67347,0.75862,151.48090s,45,1.00000,1.00000,1.00000,1.00000,34.00834s
200,20,3,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,187.53927s,65,0.92715,0.95238,0.81633,0.87912,150.49962s,47,1.00000,1.00000,1.00000,1.00000,34.18211s
200,20,3,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,78.61332s,29,0.85430,0.86486,0.65306,0.74419,126.95998s,38,1.00000,1.00000,1.00000,1.00000,33.50844s
200,20,3,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,182.79114s,44,0.86093,0.86842,0.67347,0.75862,150.09393s,43,1.00000,1.00000,1.00000,1.00000,33.97878s
200,20,3,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,185.90277s,53,0.89404,0.88372,0.77551,0.82609,151.86863s,44,1.00000,1.00000,1.00000,1.00000,33.53938s
200,20,6,0.00000,0.97000,79,0.91393,0.90123,0.84884,0.87425,311.61524s,62,0.91391,0.89130,0.83673,0.86316,256.50774s,59,1.00000,1.00000,1.00000,1.00000,84.78466s
200,20,6,0.00000,0.98000,65,0.91803,0.91250,0.84884,0.87952,313.12296s,69,0.90728,0.90698,0.79592,0.84783,260.15273s,60,1.00000,1.00000,1.00000,1.00000,85.44043s
200,20,6,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,319.20967s,71,0.92715,0.95238,0.81633,0.87912,260.12967s,61,1.00000,1.00000,1.00000,1.00000,85.08724s
200,20,6,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,290.05111s,37,0.85430,0.82927,0.69388,0.75556,241.81284s,45,1.00000,1.00000,1.00000,1.00000,68.97329s
200,20,6,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,293.38072s,48,0.86093,0.86842,0.67347,0.75862,244.06141s,45,1.00000,1.00000,1.00000,1.00000,69.61507s
200,20,6,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,294.98850s,65,0.92715,0.95238,0.81633,0.87912,240.49072s,47,1.00000,1.00000,1.00000,1.00000,69.29615s
200,20,6,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,183.95830s,29,0.85430,0.84615,0.67347,0.75000,218.10650s,38,1.00000,1.00000,1.00000,1.00000,69.73213s
200,20,6,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,289.17917s,46,0.86093,0.86842,0.67347,0.75862,241.14678s,43,1.00000,1.00000,1.00000,1.00000,68.61662s
200,20,6,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,293.84831s,53,0.89404,0.88372,0.77551,0.82609,242.62736s,44,1.00000,1.00000,1.00000,1.00000,69.36749s
200,20,9,0.00000,0.97000,79,0.90984,0.88095,0.86047,0.87059,500.70603s,62,0.91391,0.89130,0.83673,0.86316,418.35811s,59,1.00000,1.00000,1.00000,1.00000,148.07484s
200,20,9,0.00000,0.98000,69,0.91803,0.91250,0.84884,0.87952,496.79170s,69,0.90728,0.90698,0.79592,0.84783,413.28604s,60,1.00000,1.00000,1.00000,1.00000,143.80411s
200,20,9,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,505.53410s,70,0.92715,0.95238,0.81633,0.87912,419.66206s,61,1.00000,1.00000,1.00000,1.00000,147.91048s
200,20,9,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,478.50989s,37,0.85430,0.82927,0.69388,0.75556,401.44740s,45,1.00000,1.00000,1.00000,1.00000,131.77810s
200,20,9,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,482.47544s,48,0.86093,0.86842,0.67347,0.75862,405.51081s,45,1.00000,1.00000,1.00000,1.00000,132.75275s
200,20,9,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,482.14081s,65,0.92715,0.95238,0.81633,0.87912,400.24514s,47,1.00000,1.00000,1.00000,1.00000,130.78247s
200,20,9,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,374.73635s,29,0.85430,0.84615,0.67347,0.75000,377.26213s,38,1.00000,1.00000,1.00000,1.00000,133.07657s
200,20,9,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,481.98461s,45,0.86093,0.86842,0.67347,0.75862,406.29643s,43,1.00000,1.00000,1.00000,1.00000,133.72514s
200,20,9,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,483.30497s,53,0.89404,0.88372,0.77551,0.82609,406.24885s,44,1.00000,1.00000,1.00000,1.00000,131.51052s
200,20,12,0.00000,0.97000,83,0.91393,0.90123,0.84884,0.87425,771.64002s,63,0.91391,0.89130,0.83673,0.86316,647.21017s,59,1.00000,1.00000,1.00000,1.00000,238.90915s
200,20,12,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,763.27669s,68,0.91391,0.90909,0.81633,0.86022,641.07125s,60,1.00000,1.00000,1.00000,1.00000,233.57871s
200,20,12,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,770.33094s,71,0.92715,0.95238,0.81633,0.87912,642.66892s,60,1.00000,1.00000,1.00000,1.00000,234.07901s
200,20,12,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,743.65196s,37,0.85430,0.82927,0.69388,0.75556,630.55411s,45,1.00000,1.00000,1.00000,1.00000,220.00475s
200,20,12,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,746.98612s,48,0.86093,0.86842,0.67347,0.75862,632.84813s,45,1.00000,1.00000,1.00000,1.00000,218.89239s
200,20,12,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,749.55853s,66,0.93377,0.95349,0.83673,0.89130,628.24924s,47,1.00000,1.00000,1.00000,1.00000,219.67890s
200,20,12,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,639.83033s,29,0.85430,0.84615,0.67347,0.75000,606.69347s,38,1.00000,1.00000,1.00000,1.00000,221.08294s
200,20,12,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,744.95402s,46,0.86093,0.86842,0.67347,0.75862,630.67771s,43,1.00000,1.00000,1.00000,1.00000,221.62581s
200,20,12,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,755.76938s,53,0.89404,0.88372,0.77551,0.82609,635.45174s,44,1.00000,1.00000,1.00000,1.00000,222.10761s
200,20,15,0.00000,0.97000,80,0.91393,0.90123,0.84884,0.87425,1115.07576s,64,0.91391,0.89130,0.83673,0.86316,942.09066s,58,1.00000,1.00000,1.00000,1.00000,339.08150s
200,20,15,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,1119.19457s,68,0.91391,0.90909,0.81633,0.86022,940.32442s,60,1.00000,1.00000,1.00000,1.00000,352.11802s
200,20,15,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,1121.26838s,70,0.92715,0.95238,0.81633,0.87912,938.69337s,61,1.00000,1.00000,1.00000,1.00000,348.88916s
200,20,15,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,1100.95082s,37,0.85430,0.82927,0.69388,0.75556,932.61906s,45,1.00000,1.00000,1.00000,1.00000,338.85238s
200,20,15,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,1092.57280s,48,0.86093,0.86842,0.67347,0.75862,924.85199s,45,1.00000,1.00000,1.00000,1.00000,332.45840s
200,20,15,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,1093.30391s,65,0.92715,0.95238,0.81633,0.87912,918.77854s,47,1.00000,1.00000,1.00000,1.00000,331.90965s
200,20,15,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,1001.04666s,29,0.85430,0.84615,0.67347,0.75000,910.54471s,38,1.00000,1.00000,1.00000,1.00000,339.80066s
200,20,15,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,1101.19683s,45,0.86093,0.86842,0.67347,0.75862,933.09259s,43,1.00000,1.00000,1.00000,1.00000,329.50967s
200,20,15,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,1101.65832s,53,0.89404,0.88372,0.77551,0.82609,930.64195s,44,1.00000,1.00000,1.00000,1.00000,334.53830s
200,20,18,0.00000,0.97000,77,0.90984,0.89024,0.84884,0.86905,1549.87042s,62,0.91391,0.89130,0.83673,0.86316,1308.74283s,59,1.00000,1.00000,1.00000,1.00000,495.04705s
200,20,18,0.00000,0.98000,65,0.91803,0.91250,0.84884,0.87952,1541.91655s,68,0.91391,0.90909,0.81633,0.86022,1306.17073s,60,1.00000,1.00000,1.00000,1.00000,494.10971s
200,20,18,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,1554.53689s,71,0.92715,0.95238,0.81633,0.87912,1307.92840s,60,1.00000,1.00000,1.00000,1.00000,496.88461s
200,20,18,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,1524.04126s,37,0.85430,0.82927,0.69388,0.75556,1293.21078s,45,1.00000,1.00000,1.00000,1.00000,479.06002s
200,20,18,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,1527.67429s,48,0.86093,0.86842,0.67347,0.75862,1296.14212s,45,1.00000,1.00000,1.00000,1.00000,477.12676s
200,20,18,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,1538.98188s,66,0.93377,0.95349,0.83673,0.89130,1301.62393s,47,1.00000,1.00000,1.00000,1.00000,479.73830s
200,20,18,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,1410.34834s,29,0.85430,0.84615,0.67347,0.75000,1258.38618s,38,1.00000,1.00000,1.00000,1.00000,472.00829s
200,20,18,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,1527.57664s,45,0.86093,0.86842,0.67347,0.75862,1298.31433s,43,1.00000,1.00000,1.00000,1.00000,477.90115s
200,20,18,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,1525.90935s,53,0.89404,0.88372,0.77551,0.82609,1294.89860s,44,1.00000,1.00000,1.00000,1.00000,473.63766s
