Q,I,K,lambda,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
100,10,3,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,6.83796s,8,0.74834,0.65714,0.46939,0.54762,5.61515s,30,1.00000,1.00000,1.00000,1.00000,3.93734s
100,10,3,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,8.37479s,23,0.82781,0.82857,0.59184,0.69048,7.58709s,35,1.00000,1.00000,1.00000,1.00000,4.34452s
100,10,3,0.00000,0.97500,58,0.88934,0.89333,0.77907,0.83230,32.36710s,52,0.88079,0.87805,0.73469,0.80000,25.93595s,40,1.00000,1.00000,1.00000,1.00000,4.31496s
100,10,3,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,6.35427s,2,0.67550,-nan,0.00000,-nan,5.25669s,18,1.00000,1.00000,1.00000,1.00000,3.22709s
100,10,3,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,6.89924s,9,0.77483,0.67442,0.59184,0.63043,5.72110s,28,1.00000,1.00000,1.00000,1.00000,3.92343s
100,10,3,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,15.49759s,35,0.84768,0.86111,0.63265,0.72941,13.04514s,35,1.00000,1.00000,1.00000,1.00000,4.14831s
100,10,3,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,6.09670s,2,0.67550,-nan,0.00000,-nan,5.14457s,10,0.89474,1.00000,0.66667,0.80000,3.04962s
100,10,3,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,6.43759s,3,0.69536,1.00000,0.06122,0.11538,5.32581s,17,0.94737,1.00000,0.83333,0.90909,3.51450s
100,10,3,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,12.07929s,28,0.83444,0.80000,0.65306,0.71910,12.38474s,29,0.94737,1.00000,0.83333,0.90909,3.93507s
100,10,6,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,22.86799s,8,0.74834,0.65714,0.46939,0.54762,18.59189s,31,1.00000,1.00000,1.00000,1.00000,9.87092s
100,10,6,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,24.19236s,24,0.82781,0.82857,0.59184,0.69048,20.76615s,40,1.00000,1.00000,1.00000,1.00000,10.41338s
100,10,6,0.00000,0.97500,53,0.88934,0.89333,0.77907,0.83230,44.02633s,52,0.88079,0.87805,0.73469,0.80000,39.07087s,41,1.00000,1.00000,1.00000,1.00000,10.73380s
100,10,6,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,21.92197s,2,0.67550,-nan,0.00000,-nan,18.75182s,17,1.00000,1.00000,1.00000,1.00000,9.41497s
100,10,6,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,22.73704s,9,0.77483,0.67442,0.59184,0.63043,19.29361s,24,1.00000,1.00000,1.00000,1.00000,10.10412s
100,10,6,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,31.23286s,35,0.84768,0.86111,0.63265,0.72941,26.68661s,35,1.00000,1.00000,1.00000,1.00000,10.39847s
100,10,6,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,21.71207s,2,0.67550,-nan,0.00000,-nan,18.70061s,7,0.84211,0.80000,0.66667,0.72727,9.28809s
100,10,6,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,22.25232s,3,0.69536,1.00000,0.06122,0.11538,19.01482s,17,0.94737,1.00000,0.83333,0.90909,9.81018s
100,10,6,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,27.42140s,29,0.83444,0.80000,0.65306,0.71910,25.77755s,28,1.00000,1.00000,1.00000,1.00000,10.08645s
100,10,9,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,50.97554s,8,0.74834,0.65714,0.46939,0.54762,41.83913s,31,1.00000,1.00000,1.00000,1.00000,20.63285s
100,10,9,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,52.20252s,24,0.82781,0.82857,0.59184,0.69048,44.40489s,39,1.00000,1.00000,1.00000,1.00000,21.29131s
100,10,9,0.00000,0.97500,54,0.88934,0.89333,0.77907,0.83230,72.17767s,52,0.88079,0.87805,0.73469,0.80000,63.15575s,41,1.00000,1.00000,1.00000,1.00000,21.72245s
100,10,9,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,49.15745s,2,0.67550,-nan,0.00000,-nan,42.10127s,17,1.00000,1.00000,1.00000,1.00000,20.18649s
100,10,9,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,49.71281s,9,0.77483,0.67442,0.59184,0.63043,42.71137s,24,1.00000,1.00000,1.00000,1.00000,20.80097s
100,10,9,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,57.72401s,35,0.84768,0.86111,0.63265,0.72941,50.24029s,35,1.00000,1.00000,1.00000,1.00000,21.20503s
100,10,9,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,48.60863s,2,0.67550,-nan,0.00000,-nan,42.55119s,7,0.84211,0.80000,0.66667,0.72727,20.24962s
100,10,9,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,49.24417s,3,0.69536,1.00000,0.06122,0.11538,42.39198s,17,0.94737,1.00000,0.83333,0.90909,20.54353s
100,10,9,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,54.76386s,29,0.83444,0.80000,0.65306,0.71910,49.65267s,28,1.00000,1.00000,1.00000,1.00000,21.10064s
100,10,12,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,91.98349s,8,0.74834,0.65714,0.46939,0.54762,75.95343s,32,1.00000,1.00000,1.00000,1.00000,36.52062s
100,10,12,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,92.21989s,24,0.82781,0.82857,0.59184,0.69048,77.78083s,40,1.00000,1.00000,1.00000,1.00000,35.77228s
100,10,12,0.00000,0.97500,53,0.88934,0.89333,0.77907,0.83230,110.15402s,52,0.88079,0.87805,0.73469,0.80000,96.00052s,41,1.00000,1.00000,1.00000,1.00000,36.18751s
100,10,12,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,88.45196s,2,0.67550,-nan,0.00000,-nan,76.28343s,17,1.00000,1.00000,1.00000,1.00000,35.92391s
100,10,12,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,87.56005s,9,0.77483,0.67442,0.59184,0.63043,75.19214s,24,1.00000,1.00000,1.00000,1.00000,36.02357s
100,10,12,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,95.87125s,35,0.84768,0.86111,0.63265,0.72941,83.61173s,35,1.00000,1.00000,1.00000,1.00000,36.46369s
100,10,12,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,87.94388s,2,0.67550,-nan,0.00000,-nan,76.27382s,7,0.84211,0.80000,0.66667,0.72727,35.81739s
100,10,12,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,86.45061s,3,0.69536,1.00000,0.06122,0.11538,75.97601s,17,0.94737,1.00000,0.83333,0.90909,35.86966s
100,10,12,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,93.40482s,29,0.83444,0.80000,0.65306,0.71910,83.48598s,28,1.00000,1.00000,1.00000,1.00000,36.44617s
100,10,15,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,145.72445s,8,0.74834,0.65714,0.46939,0.54762,119.36473s,32,1.00000,1.00000,1.00000,1.00000,56.49903s
100,10,15,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,144.04261s,24,0.82781,0.82857,0.59184,0.69048,120.66456s,39,1.00000,1.00000,1.00000,1.00000,56.69788s
100,10,15,0.00000,0.97500,54,0.88934,0.89333,0.77907,0.83230,161.36916s,52,0.88079,0.87805,0.73469,0.80000,140.54319s,41,1.00000,1.00000,1.00000,1.00000,57.58752s
100,10,15,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,139.44378s,2,0.67550,-nan,0.00000,-nan,119.85291s,17,1.00000,1.00000,1.00000,1.00000,56.33894s
100,10,15,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,138.63872s,9,0.77483,0.67442,0.59184,0.63043,119.53460s,24,1.00000,1.00000,1.00000,1.00000,56.68022s
100,10,15,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,145.43071s,35,0.84768,0.86111,0.63265,0.72941,126.56668s,35,1.00000,1.00000,1.00000,1.00000,56.35415s
100,10,15,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,138.24842s,2,0.67550,-nan,0.00000,-nan,119.42328s,7,0.84211,0.80000,0.66667,0.72727,55.44644s
100,10,15,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,138.32767s,3,0.69536,1.00000,0.06122,0.11538,119.78947s,17,0.94737,1.00000,0.83333,0.90909,55.92331s
100,10,15,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,144.09700s,29,0.83444,0.80000,0.65306,0.71910,127.37404s,28,1.00000,1.00000,1.00000,1.00000,56.86272s
100,10,18,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,210.67068s,8,0.74834,0.65714,0.46939,0.54762,173.94802s,32,1.00000,1.00000,1.00000,1.00000,81.95219s
100,10,18,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,210.14150s,24,0.82781,0.82857,0.59184,0.69048,174.64052s,40,1.00000,1.00000,1.00000,1.00000,81.41246s
100,10,18,0.00000,0.97500,53,0.88934,0.89333,0.77907,0.83230,220.84857s,52,0.88079,0.87805,0.73469,0.80000,192.36896s,41,1.00000,1.00000,1.00000,1.00000,80.99738s
100,10,18,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,203.01100s,2,0.67550,-nan,0.00000,-nan,175.12158s,17,1.00000,1.00000,1.00000,1.00000,81.83014s
100,10,18,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,200.85879s,9,0.77483,0.67442,0.59184,0.63043,172.79761s,24,1.00000,1.00000,1.00000,1.00000,80.77934s
100,10,18,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,209.31376s,35,0.84768,0.86111,0.63265,0.72941,182.72272s,35,1.00000,1.00000,1.00000,1.00000,82.43108s
100,10,18,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,200.40666s,2,0.67550,-nan,0.00000,-nan,174.07152s,7,0.84211,0.80000,0.66667,0.72727,80.09216s
100,10,18,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,202.72312s,3,0.69536,1.00000,0.06122,0.11538,175.38052s,18,0.94737,1.00000,0.83333,0.90909,81.90803s
100,10,18,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,204.56105s,29,0.83444,0.80000,0.65306,0.71910,180.79497s,28,1.00000,1.00000,1.00000,1.00000,81.43620s
100,15,3,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,10.38180s,8,0.74834,0.65714,0.46939,0.54762,8.47718s,30,1.00000,1.00000,1.00000,1.00000,5.65905s
100,15,3,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,12.74862s,23,0.82781,0.82857,0.59184,0.69048,11.52026s,35,1.00000,1.00000,1.00000,1.00000,6.58760s
100,15,3,0.00000,0.97500,58,0.88934,0.89333,0.77907,0.83230,39.16267s,52,0.88079,0.87805,0.73469,0.80000,33.60289s,40,1.00000,1.00000,1.00000,1.00000,6.93606s
100,15,3,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,9.78943s,2,0.67550,-nan,0.00000,-nan,8.10464s,18,1.00000,1.00000,1.00000,1.00000,4.96212s
100,15,3,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,10.44662s,9,0.77483,0.67442,0.59184,0.63043,8.73487s,28,1.00000,1.00000,1.00000,1.00000,5.96559s
100,15,3,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,23.73317s,35,0.84768,0.86111,0.63265,0.72941,20.27685s,35,1.00000,1.00000,1.00000,1.00000,6.31607s
100,15,3,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,9.42383s,2,0.67550,-nan,0.00000,-nan,8.14785s,10,0.89474,1.00000,0.66667,0.80000,4.76019s
100,15,3,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,9.90749s,3,0.69536,1.00000,0.06122,0.11538,8.25678s,17,0.94737,1.00000,0.83333,0.90909,5.48703s
100,15,3,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,18.63156s,28,0.83444,0.80000,0.65306,0.71910,19.14985s,29,0.94737,1.00000,0.83333,0.90909,6.07705s
100,15,6,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,35.76811s,8,0.74834,0.65714,0.46939,0.54762,29.40704s,31,1.00000,1.00000,1.00000,1.00000,15.16063s
100,15,6,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,37.42826s,24,0.82781,0.82857,0.59184,0.69048,31.85123s,40,1.00000,1.00000,1.00000,1.00000,16.05420s
100,15,6,0.00000,0.97500,53,0.88934,0.89333,0.77907,0.83230,61.70596s,52,0.88079,0.87805,0.73469,0.80000,53.64087s,41,1.00000,1.00000,1.00000,1.00000,16.31980s
100,15,6,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,33.60637s,2,0.67550,-nan,0.00000,-nan,28.83146s,17,1.00000,1.00000,1.00000,1.00000,14.38446s
100,15,6,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,34.59380s,9,0.77483,0.67442,0.59184,0.63043,29.61890s,24,1.00000,1.00000,1.00000,1.00000,15.52013s
100,15,6,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,48.08025s,35,0.84768,0.86111,0.63265,0.72941,41.34613s,35,1.00000,1.00000,1.00000,1.00000,16.13950s
100,15,6,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,34.00585s,2,0.67550,-nan,0.00000,-nan,29.57390s,7,0.84211,0.80000,0.66667,0.72727,14.72432s
100,15,6,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,34.04876s,3,0.69536,1.00000,0.06122,0.11538,29.19555s,17,0.94737,1.00000,0.83333,0.90909,14.94866s
100,15,6,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,43.05998s,29,0.83444,0.80000,0.65306,0.71910,40.55614s,28,1.00000,1.00000,1.00000,1.00000,15.87031s
100,15,9,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,80.45177s,8,0.74834,0.65714,0.46939,0.54762,66.29016s,31,1.00000,1.00000,1.00000,1.00000,32.46350s
100,15,9,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,82.23620s,24,0.82781,0.82857,0.59184,0.69048,69.19004s,39,1.00000,1.00000,1.00000,1.00000,33.24766s
100,15,9,0.00000,0.97500,53,0.88934,0.89333,0.77907,0.83230,103.97439s,52,0.88079,0.87805,0.73469,0.80000,90.36646s,41,1.00000,1.00000,1.00000,1.00000,33.61680s
100,15,9,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,76.42098s,2,0.67550,-nan,0.00000,-nan,65.63784s,17,1.00000,1.00000,1.00000,1.00000,31.36341s
100,15,9,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,77.37608s,9,0.77483,0.67442,0.59184,0.63043,66.59221s,24,1.00000,1.00000,1.00000,1.00000,32.74431s
100,15,9,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,89.63926s,35,0.84768,0.86111,0.63265,0.72941,78.13909s,35,1.00000,1.00000,1.00000,1.00000,32.67386s
100,15,9,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,76.81678s,2,0.67550,-nan,0.00000,-nan,66.62951s,7,0.84211,0.80000,0.66667,0.72727,31.55604s
100,15,9,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,76.23806s,3,0.69536,1.00000,0.06122,0.11538,65.70298s,17,0.94737,1.00000,0.83333,0.90909,31.86242s
100,15,9,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,85.48548s,29,0.83444,0.80000,0.65306,0.71910,77.20476s,28,1.00000,1.00000,1.00000,1.00000,32.55447s
100,15,12,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,143.86035s,8,0.74834,0.65714,0.46939,0.54762,118.04006s,32,1.00000,1.00000,1.00000,1.00000,56.77369s
100,15,12,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,144.52964s,24,0.82781,0.82857,0.59184,0.69048,121.26197s,40,1.00000,1.00000,1.00000,1.00000,57.32614s
100,15,12,0.00000,0.97500,53,0.88934,0.89333,0.77907,0.83230,164.25256s,52,0.88079,0.87805,0.73469,0.80000,143.40543s,41,1.00000,1.00000,1.00000,1.00000,57.51936s
100,15,12,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,136.76784s,2,0.67550,-nan,0.00000,-nan,116.20851s,17,1.00000,1.00000,1.00000,1.00000,53.27679s
100,15,12,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,138.74346s,9,0.77483,0.67442,0.59184,0.63043,119.06124s,24,1.00000,1.00000,1.00000,1.00000,57.27733s
100,15,12,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,149.34926s,35,0.84768,0.86111,0.63265,0.72941,129.78690s,35,1.00000,1.00000,1.00000,1.00000,56.66549s
100,15,12,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,135.94135s,2,0.67550,-nan,0.00000,-nan,117.53354s,7,0.84211,0.80000,0.66667,0.72727,54.66356s
100,15,12,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,137.03548s,3,0.69536,1.00000,0.06122,0.11538,118.31671s,17,0.94737,1.00000,0.83333,0.90909,56.08172s
100,15,12,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,143.79450s,29,0.83444,0.80000,0.65306,0.71910,129.14368s,28,1.00000,1.00000,1.00000,1.00000,56.69787s
100,15,15,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,224.87696s,8,0.74834,0.65714,0.46939,0.54762,187.37674s,32,1.00000,1.00000,1.00000,1.00000,87.27551s
100,15,15,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,224.74507s,24,0.82781,0.82857,0.59184,0.69048,188.48271s,39,1.00000,1.00000,1.00000,1.00000,87.85053s
100,15,15,0.00000,0.97500,53,0.88934,0.89333,0.77907,0.83230,239.80282s,52,0.88079,0.87805,0.73469,0.80000,209.91254s,41,1.00000,1.00000,1.00000,1.00000,87.82186s
100,15,15,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,215.82387s,2,0.67550,-nan,0.00000,-nan,186.45233s,17,1.00000,1.00000,1.00000,1.00000,87.31239s
100,15,15,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,215.24738s,9,0.77483,0.67442,0.59184,0.63043,185.32320s,24,1.00000,1.00000,1.00000,1.00000,87.17183s
100,15,15,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,227.75273s,35,0.84768,0.86111,0.63265,0.72941,198.89162s,35,1.00000,1.00000,1.00000,1.00000,87.83251s
100,15,15,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,218.03321s,2,0.67550,-nan,0.00000,-nan,188.35700s,7,0.84211,0.80000,0.66667,0.72727,87.41944s
100,15,15,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,215.16144s,3,0.69536,1.00000,0.06122,0.11538,186.63412s,17,0.94737,1.00000,0.83333,0.90909,88.08209s
100,15,15,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,224.16449s,29,0.83444,0.80000,0.65306,0.71910,196.87212s,28,1.00000,1.00000,1.00000,1.00000,87.56897s
100,15,18,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,327.25210s,8,0.74834,0.65714,0.46939,0.54762,271.10428s,32,1.00000,1.00000,1.00000,1.00000,125.60324s
100,15,18,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,328.32500s,24,0.82781,0.82857,0.59184,0.69048,272.83907s,40,1.00000,1.00000,1.00000,1.00000,127.06109s
100,15,18,0.00000,0.97500,53,0.88934,0.89333,0.77907,0.83230,338.60720s,52,0.88079,0.87805,0.73469,0.80000,295.92898s,41,1.00000,1.00000,1.00000,1.00000,128.38845s
100,15,18,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,313.78614s,2,0.67550,-nan,0.00000,-nan,270.83281s,17,1.00000,1.00000,1.00000,1.00000,126.46702s
100,15,18,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,315.41515s,9,0.77483,0.67442,0.59184,0.63043,271.75996s,24,1.00000,1.00000,1.00000,1.00000,128.17858s
100,15,18,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,322.59311s,35,0.84768,0.86111,0.63265,0.72941,280.53950s,35,1.00000,1.00000,1.00000,1.00000,126.18522s
100,15,18,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,311.04816s,2,0.67550,-nan,0.00000,-nan,269.34779s,7,0.84211,0.80000,0.66667,0.72727,124.02326s
100,15,18,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,313.59205s,3,0.69536,1.00000,0.06122,0.11538,271.97006s,18,0.94737,1.00000,0.83333,0.90909,126.50953s
100,15,18,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,321.75730s,29,0.83444,0.80000,0.65306,0.71910,285.49459s,28,1.00000,1.00000,1.00000,1.00000,127.53983s
100,20,3,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,14.14079s,8,0.74834,0.65714,0.46939,0.54762,11.65246s,30,1.00000,1.00000,1.00000,1.00000,7.99114s
100,20,3,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,17.21593s,23,0.82781,0.82857,0.59184,0.69048,15.50939s,35,1.00000,1.00000,1.00000,1.00000,8.83858s
100,20,3,0.00000,0.97500,58,0.88934,0.89333,0.77907,0.83230,47.42502s,52,0.88079,0.87805,0.73469,0.80000,40.00273s,40,1.00000,1.00000,1.00000,1.00000,9.05113s
100,20,3,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,13.12040s,2,0.67550,-nan,0.00000,-nan,10.92797s,18,1.00000,1.00000,1.00000,1.00000,6.75988s
100,20,3,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,14.14600s,9,0.77483,0.67442,0.59184,0.63043,11.90869s,28,1.00000,1.00000,1.00000,1.00000,8.13081s
100,20,3,0.20000,0.97500,34,0.89344,0.94118,0.74419,0.83117,32.04830s,35,0.84768,0.86111,0.63265,0.72941,27.26775s,35,1.00000,1.00000,1.00000,1.00000,8.52998s
100,20,3,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,12.66788s,2,0.67550,-nan,0.00000,-nan,10.97827s,10,0.89474,1.00000,0.66667,0.80000,6.44430s
100,20,3,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,13.27064s,3,0.69536,1.00000,0.06122,0.11538,11.11556s,17,0.94737,1.00000,0.83333,0.90909,7.33397s
100,20,3,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,25.44564s,28,0.83444,0.80000,0.65306,0.71910,26.32963s,29,0.94737,1.00000,0.83333,0.90909,8.22546s
100,20,6,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,47.97174s,8,0.74834,0.65714,0.46939,0.54762,39.86299s,31,1.00000,1.00000,1.00000,1.00000,20.65504s
