Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,20,6,0.20000,0.95000,62,0.64980,116.56268s,47,0.89465,97.97907s,65,0.99897,31.69331s
100,20,6,0.20000,0.99000,68,0.65274,117.60630s,53,0.91560,97.90915s,65,0.99907,31.95796s
100,20,6,0.50000,0.90000,13,0.48433,93.52612s,22,0.81341,96.32876s,36,0.99078,31.42121s
100,20,6,0.50000,0.95000,34,0.58017,116.25216s,35,0.83671,98.12062s,84,0.99573,32.43871s
100,20,6,0.50000,0.99000,58,0.62950,118.57930s,47,0.84352,98.83528s,70,0.99495,32.37691s
100,20,9,0.00000,0.90000,64,0.65834,229.98846s,50,0.92586,183.67288s,57,1.00000,77.00348s
100,20,9,0.00000,0.95000,54,0.64112,228.31527s,53,0.93067,197.47919s,62,1.00000,77.98222s
100,20,9,0.00000,0.99000,65,0.65155,230.75395s,55,0.93464,198.83343s,60,1.00000,77.51567s
100,20,9,0.20000,0.90000,39,0.61499,210.99231s,36,0.88628,181.14058s,58,0.99662,63.26571s
100,20,9,0.20000,0.95000,52,0.63525,211.68885s,44,0.89239,179.33224s,64,0.99902,62.29810s
100,20,9,0.20000,0.99000,69,0.65693,214.32863s,53,0.91469,182.06055s,61,0.99892,63.10651s
100,20,9,0.50000,0.90000,13,0.48433,189.14530s,26,0.81935,178.85798s,33,0.98055,61.77693s
100,20,9,0.50000,0.95000,50,0.62518,211.90693s,31,0.83209,181.30267s,74,0.99431,62.16127s
100,20,9,0.50000,0.99000,60,0.63572,216.44616s,51,0.86552,184.05097s,66,0.99539,63.51309s
100,20,12,0.00000,0.90000,51,0.64676,363.53333s,44,0.92515,304.00848s,58,1.00000,122.07750s
100,20,12,0.00000,0.95000,61,0.64949,364.93394s,53,0.93085,312.69389s,64,1.00000,121.37743s
100,20,12,0.00000,0.99000,76,0.66387,363.76379s,55,0.93377,312.15441s,59,1.00000,119.75037s
100,20,12,0.20000,0.90000,39,0.63420,350.05069s,35,0.88570,302.23106s,72,0.99907,107.93896s
100,20,12,0.20000,0.95000,59,0.63664,349.94129s,44,0.89036,300.58547s,68,0.99921,107.02419s
100,20,12,0.20000,0.99000,69,0.65850,349.91914s,52,0.91443,299.13804s,63,0.99906,106.63864s
100,20,12,0.50000,0.90000,13,0.48433,328.23223s,29,0.81544,299.99003s,33,0.98055,106.72593s
100,20,12,0.50000,0.95000,47,0.61610,353.74228s,31,0.82892,304.50984s,76,0.99514,108.78976s
100,20,12,0.50000,0.99000,60,0.63597,352.32264s,52,0.84959,301.48303s,71,0.99354,107.91883s
100,20,15,0.00000,0.90000,56,0.65179,543.59300s,51,0.92919,472.05430s,58,1.00000,178.89484s
100,20,15,0.00000,0.95000,52,0.64055,541.33362s,55,0.93404,469.05080s,62,1.00000,179.30608s
100,20,15,0.00000,0.99000,66,0.66111,535.94693s,56,0.93252,465.29383s,59,1.00000,175.04239s
100,20,15,0.20000,0.90000,44,0.62336,522.25933s,39,0.88575,454.47727s,65,0.99708,163.64415s
100,20,15,0.20000,0.95000,53,0.63537,528.52931s,45,0.88898,458.94629s,68,0.99917,166.59645s
100,20,15,0.20000,0.99000,60,0.64309,529.21483s,52,0.91568,455.11365s,65,0.99916,163.69944s
100,20,15,0.50000,0.90000,13,0.48433,508.06054s,24,0.81412,455.55195s,33,0.98055,163.92638s
100,20,15,0.50000,0.95000,38,0.61228,527.35391s,32,0.84497,456.00985s,82,0.99482,163.92897s
100,20,15,0.50000,0.99000,56,0.63464,529.23037s,51,0.86075,455.67274s,59,0.99475,162.65979s
100,20,18,0.00000,0.90000,52,0.64474,765.29134s,53,0.93048,660.86223s,58,1.00000,252.38700s
100,20,18,0.00000,0.95000,49,0.63926,744.41081s,54,0.93333,656.93371s,61,1.00000,249.46003s
100,20,18,0.00000,0.99000,76,0.66452,765.56022s,54,0.93230,658.29372s,59,1.00000,249.44941s
