Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
150,15,12,0.20000,0.99950,23,0.99995,14.75292s,74,0.99046,175.59003s,9,0.97866,17.16314s
150,15,12,0.20000,0.99970,38,0.99999,15.97686s,65,0.99012,176.44720s,26,1.00000,17.44423s
150,15,12,0.50000,0.99930,21,0.99636,14.66418s,63,0.98671,176.24257s,22,0.99997,17.25224s
150,15,12,0.50000,0.99950,24,0.99995,15.06631s,55,0.98731,177.76205s,27,1.00000,17.26095s
150,15,12,0.50000,0.99970,40,0.99992,15.75004s,62,0.98871,175.40914s,66,1.00000,18.52338s
150,15,15,0.00000,0.99930,26,1.00000,22.60820s,68,0.99136,288.89202s,4,0.83964,27.29798s
150,15,15,0.00000,0.99950,33,1.00000,23.59278s,83,0.99204,295.22811s,5,0.96228,27.72684s
150,15,15,0.00000,0.99970,37,1.00000,24.03240s,74,0.99208,293.96744s,16,1.00000,28.01344s
150,15,15,0.20000,0.99930,17,0.99976,21.94761s,59,0.98947,273.69412s,5,0.57104,26.46298s
150,15,15,0.20000,0.99950,26,0.99999,22.68513s,66,0.98799,273.06868s,10,0.97805,26.63744s
150,15,15,0.20000,0.99970,40,0.99999,23.60181s,73,0.99010,274.34292s,27,1.00000,26.92435s
150,15,15,0.50000,0.99930,21,0.98828,22.35232s,49,0.97876,273.98955s,26,1.00000,27.21760s
150,15,15,0.50000,0.99950,23,0.99995,22.97108s,67,0.98864,278.92252s,28,1.00000,26.80466s
150,15,15,0.50000,0.99970,40,0.99996,23.61229s,63,0.98869,276.17386s,75,1.00000,28.12411s
150,15,18,0.00000,0.99930,27,1.00000,32.07880s,77,0.99190,415.33922s,4,0.83964,38.92895s
150,15,18,0.00000,0.99950,32,1.00000,33.19059s,75,0.99189,413.93219s,5,0.96228,39.78755s
150,15,18,0.00000,0.99970,36,1.00000,33.22308s,71,0.99204,409.02088s,15,1.00000,39.57443s
150,15,18,0.20000,0.99930,16,0.99995,31.56674s,69,0.99045,397.47443s,5,0.57104,38.45506s
150,15,18,0.20000,0.99950,24,0.99994,32.10795s,66,0.99050,390.95871s,10,0.97805,38.57675s
150,15,18,0.20000,0.99970,46,0.99999,33.24054s,71,0.99048,394.64622s,26,1.00000,39.77134s
150,15,18,0.50000,0.99930,21,0.98666,32.14557s,57,0.98502,394.54023s,28,1.00000,39.74816s
150,15,18,0.50000,0.99950,22,0.99996,32.63950s,56,0.98851,395.38798s,27,1.00000,39.21102s
150,15,18,0.50000,0.99970,39,0.99996,34.81877s,64,0.98876,402.31189s,60,1.00000,42.41402s
150,20,3,0.00000,0.99930,23,1.00000,2.87474s,78,0.99207,43.70966s,4,0.83964,2.39239s
150,20,3,0.00000,0.99950,27,1.00000,3.88735s,76,0.99191,42.84073s,6,0.96524,2.52536s
150,20,3,0.00000,0.99970,38,1.00000,4.47269s,78,0.99191,44.02703s,16,1.00000,2.56681s
150,20,3,0.20000,0.99930,13,0.97588,2.14569s,76,0.99061,24.99490s,5,0.57104,1.97598s
150,20,3,0.20000,0.99950,21,0.99263,2.56575s,62,0.99027,24.72931s,8,0.56274,2.15671s
150,20,3,0.20000,0.99970,33,0.99999,3.91670s,66,0.98802,25.02225s,24,1.00000,2.50978s
150,20,3,0.50000,0.99930,18,0.98809,3.50040s,58,0.98385,24.70604s,19,0.99953,2.20906s
150,20,3,0.50000,0.99950,18,0.98883,2.92516s,72,0.98896,24.82545s,25,1.00000,2.38707s
150,20,3,0.50000,0.99970,35,0.99992,3.89506s,71,0.98879,24.79053s,40,1.00000,3.93343s
150,20,6,0.00000,0.99930,22,1.00000,6.37995s,76,0.99158,83.70000s,4,0.83964,6.62560s
150,20,6,0.00000,0.99950,27,1.00000,7.54331s,76,0.99191,85.32848s,6,0.96341,6.58413s
150,20,6,0.00000,0.99970,37,1.00000,7.81781s,80,0.99227,85.90417s,15,1.00000,6.67712s
150,20,6,0.20000,0.99930,15,0.99453,5.52264s,69,0.99038,65.38526s,5,0.57104,6.15410s
150,20,6,0.20000,0.99950,21,0.99985,6.03248s,73,0.99030,65.91126s,10,0.98359,6.18093s
150,20,6,0.20000,0.99970,41,0.99999,7.26845s,71,0.99037,65.49956s,26,1.00000,6.51462s
150,20,6,0.50000,0.99930,19,0.98884,5.74122s,61,0.98689,66.01679s,20,0.99957,6.15749s
150,20,6,0.50000,0.99950,23,0.99997,6.53903s,69,0.98890,66.69888s,25,1.00000,6.64627s
150,20,6,0.50000,0.99970,42,0.99996,7.18750s,75,0.98925,66.18478s,66,1.00000,8.48743s
150,20,9,0.00000,0.99930,23,1.00000,12.04280s,77,0.99191,154.82914s,4,0.83964,13.71170s
150,20,9,0.00000,0.99950,28,1.00000,13.10468s,71,0.99189,154.12761s,5,0.96228,13.93222s
150,20,9,0.00000,0.99970,35,1.00000,13.52473s,80,0.99226,156.38850s,14,1.00000,14.04872s
150,20,9,0.20000,0.99930,15,0.99750,11.36369s,69,0.99055,137.32460s,5,0.57104,13.25022s
150,20,9,0.20000,0.99950,22,0.99995,11.68753s,74,0.99055,136.98321s,11,0.97783,13.00785s
150,20,9,0.20000,0.99970,41,0.99999,13.07771s,65,0.99025,139.42087s,27,1.00000,16.34213s
150,20,9,0.50000,0.99930,19,0.99952,12.19129s,58,0.98720,137.23671s,20,0.99982,13.08589s
150,20,9,0.50000,0.99950,22,0.99958,12.66386s,54,0.98758,137.97665s,25,1.00000,13.48972s
150,20,9,0.50000,0.99970,38,0.99996,13.44840s,63,0.98851,137.71151s,76,1.00000,15.21803s
150,20,12,0.00000,0.99930,24,1.00000,20.12156s,75,0.99165,255.29072s,4,0.83964,24.81034s
150,20,12,0.00000,0.99950,28,1.00000,21.18077s,82,0.99189,262.18792s,6,0.96341,24.46778s
150,20,12,0.00000,0.99970,37,1.00000,21.54672s,82,0.99212,263.71199s,15,1.00000,24.48142s
150,20,12,0.20000,0.99930,14,0.98105,19.41540s,73,0.99045,238.20806s,5,0.57104,23.41199s
150,20,12,0.20000,0.99950,23,0.99995,20.19587s,74,0.99046,240.69788s,9,0.97866,23.21895s
150,20,12,0.20000,0.99970,38,0.99999,21.23218s,69,0.98991,238.50709s,26,1.00000,23.58977s
150,20,12,0.50000,0.99930,21,0.99636,19.81186s,63,0.98671,237.57191s,22,0.99997,23.57117s
150,20,12,0.50000,0.99950,24,0.99995,20.24420s,55,0.98731,240.48343s,27,1.00000,23.29812s
150,20,12,0.50000,0.99970,40,0.99992,21.36776s,62,0.98871,240.59761s,66,1.00000,24.92335s
150,20,15,0.00000,0.99930,26,1.00000,30.71036s,68,0.99136,390.50832s,4,0.83964,36.49134s
150,20,15,0.00000,0.99950,33,1.00000,32.03618s,83,0.99204,389.88792s,5,0.96228,37.75954s
150,20,15,0.00000,0.99970,37,1.00000,32.09078s,74,0.99208,391.47474s,16,1.00000,37.31110s
150,20,15,0.20000,0.99930,17,0.99976,29.86120s,59,0.98947,368.05787s,5,0.57104,36.44094s
150,20,15,0.20000,0.99950,26,0.99999,30.75331s,66,0.98799,372.81160s,10,0.97805,35.95994s
150,20,15,0.20000,0.99970,40,0.99999,32.28338s,73,0.99010,374.85657s,27,1.00000,36.77421s
150,20,15,0.50000,0.99930,21,0.98828,30.42396s,49,0.97876,371.65151s,26,1.00000,37.11290s
150,20,15,0.50000,0.99950,23,0.99995,30.88513s,67,0.98864,374.43031s,28,1.00000,36.11351s
150,20,15,0.50000,0.99970,40,0.99996,31.85981s,63,0.98869,372.50233s,75,1.00000,38.25162s
150,20,18,0.00000,0.99930,27,1.00000,43.83784s,77,0.99190,553.92536s,4,0.83964,53.13656s
150,20,18,0.00000,0.99950,32,1.00000,44.78345s,75,0.99189,559.80140s,5,0.96228,54.60895s
150,20,18,0.00000,0.99970,36,1.00000,45.07059s,72,0.99212,558.77952s,15,1.00000,54.19769s
150,20,18,0.20000,0.99930,16,0.99995,42.79821s,69,0.99045,534.14265s,5,0.57104,51.89666s
150,20,18,0.20000,0.99950,24,0.99994,43.74438s,66,0.99050,537.58471s,10,0.97805,51.90773s
150,20,18,0.20000,0.99970,46,0.99999,45.45399s,72,0.99035,536.87379s,26,1.00000,52.28116s
150,20,18,0.50000,0.99930,21,0.98666,44.71047s,57,0.98502,535.45104s,28,1.00000,53.51132s
150,20,18,0.50000,0.99950,22,0.99996,44.18146s,56,0.98851,541.78677s,27,1.00000,52.82057s
150,20,18,0.50000,0.99970,39,0.99996,45.04089s,64,0.98876,541.67554s,60,1.00000,55.86418s
200,10,3,0.00000,0.99930,23,1.00000,1.82398s,78,0.99190,36.06703s,4,0.83964,2.13298s
200,10,3,0.00000,0.99950,28,1.00000,2.87876s,74,0.99191,36.19997s,6,0.96524,1.62274s
200,10,3,0.00000,0.99970,37,1.00000,3.35126s,73,0.99191,36.28337s,14,1.00000,1.67237s
200,10,3,0.20000,0.99930,17,0.98995,1.37922s,75,0.99034,18.37240s,8,0.88350,1.39280s
200,10,3,0.20000,0.99950,23,0.99322,1.65997s,67,0.99048,18.10189s,10,0.88737,1.42059s
200,10,3,0.20000,0.99970,44,0.99999,2.92127s,68,0.99051,18.20419s,23,1.00000,1.61410s
200,10,3,0.50000,0.99930,15,0.97860,1.51502s,62,0.98692,17.75157s,20,0.99950,1.51260s
200,10,3,0.50000,0.99950,18,0.98526,1.84915s,65,0.98858,17.78316s,31,1.00000,1.83686s
200,10,3,0.50000,0.99970,42,0.99991,2.90987s,58,0.98843,17.78841s,38,1.00000,2.82487s
200,10,6,0.00000,0.99930,23,1.00000,4.02347s,80,0.99191,63.27178s,4,0.83964,4.50245s
200,10,6,0.00000,0.99950,26,1.00000,4.91934s,78,0.99191,62.52027s,6,0.96341,4.37860s
200,10,6,0.00000,0.99970,37,1.00000,5.52024s,78,0.99191,62.00210s,15,1.00000,4.37454s
200,10,6,0.20000,0.99930,16,0.99750,3.45791s,79,0.99059,42.89113s,7,0.93551,4.05198s
200,10,6,0.20000,0.99950,21,0.99995,3.78268s,72,0.99038,44.84995s,12,0.99645,4.09751s
200,10,6,0.20000,0.99970,43,0.99999,5.24742s,71,0.99065,43.90817s,24,1.00000,4.61089s
200,10,6,0.50000,0.99930,18,0.99930,3.74022s,64,0.98587,43.88906s,22,0.99981,4.36050s
200,10,6,0.50000,0.99950,17,0.99961,4.00622s,69,0.98906,43.62329s,27,1.00000,4.38985s
200,10,6,0.50000,0.99970,43,0.99996,4.94962s,60,0.98856,43.67685s,39,1.00000,4.97215s
200,10,9,0.00000,0.99930,24,1.00000,7.47055s,71,0.99190,106.26648s,4,0.83964,8.93627s
200,10,9,0.00000,0.99950,26,1.00000,8.42491s,77,0.99212,107.09536s,6,0.96341,8.85320s
200,10,9,0.00000,0.99970,40,1.00000,9.17048s,77,0.99212,108.17362s,16,1.00000,8.85629s
200,10,9,0.20000,0.99930,16,0.99986,7.39219s,73,0.99083,89.64870s,6,0.78854,8.15292s
200,10,9,0.20000,0.99950,21,0.99990,7.36492s,69,0.99052,89.64104s,12,0.99793,8.28235s
200,10,9,0.20000,0.99970,42,0.99999,8.63499s,71,0.98792,89.78798s,24,1.00000,9.42821s
200,10,9,0.50000,0.99930,19,0.99961,7.31407s,60,0.98879,90.33932s,18,0.99884,8.28332s
200,10,9,0.50000,0.99950,19,0.99946,7.78926s,78,0.98925,90.07975s,30,1.00000,8.67635s
200,10,9,0.50000,0.99970,40,0.99996,8.65157s,56,0.98411,88.74115s,78,1.00000,10.28020s
200,10,12,0.00000,0.99930,24,1.00000,12.94369s,73,0.99190,171.19171s,4,0.83964,15.32282s
200,10,12,0.00000,0.99950,28,1.00000,13.51669s,72,0.99190,169.80813s,6,0.96424,15.09751s
200,10,12,0.00000,0.99970,39,1.00000,14.16899s,72,0.99191,172.77299s,14,1.00000,15.21758s
200,10,12,0.20000,0.99930,17,0.99461,12.36258s,76,0.99065,153.68596s,8,0.66927,15.17105s
200,10,12,0.20000,0.99950,22,0.99995,12.58225s,68,0.99068,153.68496s,13,0.99296,14.65373s
200,10,12,0.20000,0.99970,41,0.99999,13.74362s,66,0.98791,153.56215s,28,1.00000,14.97544s
200,10,12,0.50000,0.99930,20,0.99931,12.84589s,54,0.98678,153.84929s,27,1.00000,15.01865s
200,10,12,0.50000,0.99950,22,0.99996,13.00661s,59,0.98839,154.25052s,32,1.00000,15.58630s
200,10,12,0.50000,0.99970,44,0.99996,14.00157s,55,0.98813,156.16448s,64,1.00000,17.02793s
200,10,15,0.00000,0.99930,25,1.00000,19.06197s,80,0.99211,259.56147s,4,0.83964,24.23850s
200,10,15,0.00000,0.99950,31,1.00000,20.25923s,74,0.99191,255.95096s,5,0.96228,23.72626s
200,10,15,0.00000,0.99970,41,1.00000,20.79562s,75,0.99191,253.89635s,16,1.00000,24.81648s
200,10,15,0.20000,0.99930,18,0.99461,18.83587s,72,0.99065,239.44963s,8,0.94484,23.51466s
200,10,15,0.20000,0.99950,25,0.99999,19.17303s,62,0.99015,237.05337s,12,0.99290,22.43934s
200,10,15,0.20000,0.99970,41,0.99999,20.52361s,62,0.98659,236.21418s,23,1.00000,22.78273s
200,10,15,0.50000,0.99930,21,0.99932,19.47996s,63,0.98716,239.35691s,21,0.99992,23.28044s
200,10,15,0.50000,0.99950,22,0.99995,19.66904s,58,0.98458,237.71320s,30,1.00000,23.13782s
200,10,15,0.50000,0.99970,43,0.99996,21.53746s,57,0.98874,239.69782s,78,1.00000,24.94860s
200,10,18,0.00000,0.99930,27,1.00000,28.39248s,77,0.99191,364.23642s,4,0.83964,34.13535s
200,10,18,0.00000,0.99950,32,1.00000,28.51096s,74,0.99190,364.07711s,5,0.96228,33.63931s
200,10,18,0.00000,0.99970,39,1.00000,30.03503s,74,0.99212,359.07697s,17,1.00000,33.33987s
200,10,18,0.20000,0.99930,19,0.99994,26.92012s,73,0.99039,342.56823s,8,0.79025,32.56492s
200,10,18,0.20000,0.99950,27,0.99999,27.28054s,72,0.99036,337.18244s,11,0.98050,32.61720s
200,10,18,0.20000,0.99970,42,0.99999,28.69415s,66,0.98802,340.24670s,30,1.00000,33.00803s
200,10,18,0.50000,0.99930,21,0.99931,27.53628s,58,0.98852,340.64802s,23,1.00000,32.96617s
200,10,18,0.50000,0.99950,22,0.99995,28.09828s,58,0.98869,342.03846s,34,1.00000,33.97195s
200,10,18,0.50000,0.99970,40,0.99996,29.03834s,59,0.98862,340.64864s,39,1.00000,34.60497s
200,15,3,0.00000,0.99930,23,1.00000,2.78434s,84,0.99191,48.31386s,4,0.83964,2.42624s
200,15,3,0.00000,0.99950,28,1.00000,4.06372s,89,0.99229,49.09114s,6,0.96524,3.38819s
200,15,3,0.00000,0.99970,37,1.00000,5.08504s,79,0.99215,47.68558s,14,1.00000,2.47764s
200,15,3,0.20000,0.99930,17,0.98995,2.14370s,73,0.99075,27.90358s,7,0.66677,2.11609s
200,15,3,0.20000,0.99950,23,0.99322,2.58914s,69,0.99033,28.17496s,10,0.90600,2.16982s
200,15,3,0.20000,0.99970,44,0.99999,4.80274s,69,0.99035,28.40658s,22,1.00000,2.49260s
200,15,3,0.50000,0.99930,15,0.97860,2.32381s,62,0.98692,27.31917s,20,0.99950,2.35184s
200,15,3,0.50000,0.99950,18,0.98526,2.78674s,65,0.98858,27.24699s,31,1.00000,2.70654s
200,15,3,0.50000,0.99970,42,0.99991,4.43495s,69,0.98879,27.58601s,37,1.00000,4.42798s
200,15,6,0.00000,0.99930,23,1.00000,6.20474s,76,0.99190,86.74091s,4,0.83964,6.80103s
200,15,6,0.00000,0.99950,26,1.00000,7.49545s,82,0.99191,87.55235s,6,0.96341,6.64450s
200,15,6,0.00000,0.99970,37,1.00000,8.40709s,80,0.99191,88.79270s,15,1.00000,6.73288s
200,15,6,0.20000,0.99930,16,0.99750,5.32505s,79,0.99078,69.30473s,8,0.59913,6.30670s
200,15,6,0.20000,0.99950,21,0.99995,5.76358s,72,0.99038,68.14203s,10,0.99404,6.37003s
200,15,6,0.20000,0.99970,43,0.99999,7.75065s,71,0.99055,67.49275s,24,1.00000,6.47120s
200,15,6,0.50000,0.99930,18,0.99930,5.62860s,64,0.98587,68.49087s,22,0.99981,6.62744s
200,15,6,0.50000,0.99950,17,0.99961,6.20780s,69,0.98906,67.91752s,27,1.00000,6.77922s
200,15,6,0.50000,0.99970,43,0.99996,7.79276s,64,0.98883,68.16571s,40,1.00000,7.59571s
200,15,9,0.00000,0.99930,24,1.00000,11.66449s,84,0.99221,158.93570s,4,0.83964,13.56458s
200,15,9,0.00000,0.99950,26,1.00000,13.11722s,84,0.99212,159.75653s,6,0.96341,13.67081s
200,15,9,0.00000,0.99970,40,1.00000,13.88273s,79,0.99215,157.57205s,15,1.00000,13.49115s
200,15,9,0.20000,0.99930,16,0.99986,10.92071s,73,0.99083,140.17010s,6,0.78854,13.08311s
200,15,9,0.20000,0.99950,21,0.99990,11.48000s,68,0.99057,137.99171s,13,0.99175,13.13517s
200,15,9,0.20000,0.99970,42,0.99999,13.43041s,75,0.99047,137.65360s,29,1.00000,14.07153s
200,15,9,0.50000,0.99930,19,0.99961,11.50345s,60,0.98879,139.78075s,18,0.99884,13.11028s
200,15,9,0.50000,0.99950,19,0.99946,11.99452s,78,0.98925,139.61178s,30,1.00000,13.58925s
200,15,9,0.50000,0.99970,40,0.99996,13.49901s,63,0.98915,136.64569s,38,1.00000,14.46282s
200,15,12,0.00000,0.99930,24,1.00000,19.65171s,77,0.99191,257.96504s,4,0.83964,23.76660s
200,15,12,0.00000,0.99950,28,1.00000,21.24708s,84,0.99212,262.37705s,6,0.96424,24.97845s
200,15,12,0.00000,0.99970,39,1.00000,21.97088s,85,0.99215,260.53793s,15,1.00000,23.59133s
200,15,12,0.20000,0.99930,17,0.99461,18.70135s,76,0.99065,238.49510s,8,0.66927,22.48618s
200,15,12,0.20000,0.99950,22,0.99995,20.05411s,69,0.99051,237.40562s,12,0.99304,22.51904s
200,15,12,0.20000,0.99970,41,0.99999,21.60300s,70,0.99016,238.39985s,28,1.00000,23.04657s
200,15,12,0.50000,0.99930,20,0.99931,19.41576s,54,0.98678,239.90709s,27,1.00000,23.31144s
200,15,12,0.50000,0.99950,22,0.99996,20.14048s,59,0.98839,238.68159s,32,1.00000,23.87389s
200,15,12,0.50000,0.99970,44,0.99996,21.45380s,67,0.98889,239.92205s,39,1.00000,24.61692s
200,15,15,0.00000,0.99930,25,1.00000,29.62537s,77,0.99191,386.05070s,4,0.83964,36.42906s
200,15,15,0.00000,0.99950,31,1.00000,31.28622s,87,0.99191,388.94785s,5,0.96228,36.81105s
200,15,15,0.00000,0.99970,41,1.00000,32.06754s,78,0.99223,388.57120s,16,1.00000,36.57617s
200,15,15,0.20000,0.99930,18,0.99461,29.56797s,72,0.99051,367.66474s,6,0.71909,35.27237s
200,15,15,0.20000,0.99950,25,0.99999,29.86630s,68,0.99049,368.78981s,11,0.74443,35.42335s
200,15,15,0.20000,0.99970,41,0.99999,32.15842s,65,0.99026,370.53366s,26,1.00000,35.67963s
200,15,15,0.50000,0.99930,21,0.99932,30.19708s,63,0.98716,372.28149s,21,0.99992,37.11207s
200,15,15,0.50000,0.99950,22,0.99995,30.55262s,58,0.98458,369.26366s,30,1.00000,35.95468s
200,15,15,0.50000,0.99970,43,0.99996,32.09461s,59,0.98782,370.23891s,39,1.00000,36.71787s
200,15,18,0.00000,0.99930,27,1.00000,42.37226s,82,0.99212,551.19452s,4,0.83964,52.94686s
200,15,18,0.00000,0.99950,32,1.00000,44.60252s,80,0.99212,556.37288s,6,0.96524,56.00958s
200,15,18,0.00000,0.99970,39,1.00000,45.10137s,81,0.99212,545.62827s,17,1.00000,52.72942s
200,15,18,0.20000,0.99930,19,0.99994,41.68852s,73,0.99039,533.46888s,8,0.79025,50.49766s
200,15,18,0.20000,0.99950,27,0.99999,42.87370s,72,0.99049,535.89105s,14,0.99947,52.06581s
200,15,18,0.20000,0.99970,42,0.99999,44.93657s,71,0.99040,529.11476s,27,1.00000,51.92886s
200,15,18,0.50000,0.99930,21,0.99931,42.86065s,58,0.98852,535.02799s,23,1.00000,51.01019s
200,15,18,0.50000,0.99950,22,0.99995,43.66373s,58,0.98869,528.23915s,34,1.00000,52.15771s
200,15,18,0.50000,0.99970,40,0.99996,45.47103s,73,0.98856,535.60668s,39,1.00000,52.84160s
200,20,3,0.00000,0.99930,23,1.00000,3.71578s,84,0.99191,57.38181s,4,0.83964,3.08121s
200,20,3,0.00000,0.99950,28,1.00000,5.52854s,89,0.99229,59.41627s,6,0.96524,3.18087s
200,20,3,0.00000,0.99970,37,1.00000,6.72289s,83,0.99191,57.46401s,14,1.00000,3.27870s
200,20,3,0.20000,0.99930,17,0.98995,2.77677s,73,0.99075,37.54118s,7,0.66677,2.76608s
200,20,3,0.20000,0.99950,23,0.99322,3.68889s,69,0.99033,38.19711s,10,0.90600,3.27970s
200,20,3,0.20000,0.99970,44,0.99999,6.06955s,74,0.99067,37.65665s,25,1.00000,3.26219s
200,20,3,0.50000,0.99930,15,0.97860,2.99704s,62,0.98692,37.19942s,20,0.99950,3.19294s
200,20,3,0.50000,0.99950,18,0.98526,3.76917s,65,0.98858,37.20422s,31,1.00000,3.61793s
200,20,3,0.50000,0.99970,42,0.99991,6.41170s,70,0.98852,37.06299s,36,1.00000,4.92306s
200,20,6,0.00000,0.99930,23,1.00000,8.23390s,76,0.99190,109.19163s,4,0.83964,8.71536s
200,20,6,0.00000,0.99950,26,1.00000,10.16883s,82,0.99191,111.58681s,6,0.96341,8.89170s
200,20,6,0.00000,0.99970,37,1.00000,11.17692s,81,0.99191,111.06924s,15,1.00000,8.95907s
200,20,6,0.20000,0.99930,16,0.99750,7.55364s,79,0.99078,92.10599s,8,0.59913,8.05431s
200,20,6,0.20000,0.99950,21,0.99995,8.12183s,72,0.99038,92.19920s,10,0.99404,8.44569s
200,20,6,0.20000,0.99970,43,0.99999,10.47325s,71,0.99055,92.76483s,24,1.00000,8.59089s
200,20,6,0.50000,0.99930,18,0.99930,7.54446s,64,0.98587,91.88024s,22,0.99981,8.88508s
200,20,6,0.50000,0.99950,17,0.99961,8.41975s,69,0.98906,90.63659s,27,1.00000,9.13238s
200,20,6,0.50000,0.99970,43,0.99996,10.39973s,73,0.98905,92.66556s,38,1.00000,10.34136s
200,20,9,0.00000,0.99930,24,1.00000,15.69813s,84,0.99221,206.48684s,4,0.83964,17.94782s
200,20,9,0.00000,0.99950,26,1.00000,17.71961s,84,0.99212,210.59028s,6,0.96341,18.41350s
200,20,9,0.00000,0.99970,40,1.00000,19.04690s,84,0.99226,208.08659s,15,1.00000,18.33893s
200,20,9,0.20000,0.99930,16,0.99986,14.84084s,73,0.99083,189.34469s,6,0.78854,17.77032s
200,20,9,0.20000,0.99950,21,0.99990,15.51010s,68,0.99057,187.32317s,13,0.99175,17.75808s
200,20,9,0.20000,0.99970,42,0.99999,18.16136s,75,0.99047,186.20248s,29,1.00000,18.49910s
200,20,9,0.50000,0.99930,19,0.99961,15.44233s,60,0.98879,187.98817s,18,0.99884,17.60469s
200,20,9,0.50000,0.99950,19,0.99946,16.14859s,78,0.98925,189.09031s,30,1.00000,18.33892s
200,20,9,0.50000,0.99970,40,0.99996,18.17649s,63,0.98915,188.34810s,38,1.00000,19.45591s
200,20,12,0.00000,0.99930,24,1.00000,26.32359s,77,0.99191,340.60515s,4,0.83964,31.78190s
200,20,12,0.00000,0.99950,28,1.00000,28.46566s,84,0.99212,343.05245s,6,0.96424,31.79912s
200,20,12,0.00000,0.99970,39,1.00000,29.50288s,85,0.99229,345.74405s,14,1.00000,32.08025s
200,20,12,0.20000,0.99930,17,0.99461,25.49151s,76,0.99065,325.78193s,8,0.66927,30.34715s
200,20,12,0.20000,0.99950,22,0.99995,26.37896s,69,0.99051,325.16957s,12,0.99304,30.26510s
200,20,12,0.20000,0.99970,41,0.99999,29.02446s,66,0.98920,325.10705s,30,1.00000,31.46955s
200,20,12,0.50000,0.99930,20,0.99931,26.13261s,54,0.98678,325.02645s,27,1.00000,31.53334s
200,20,12,0.50000,0.99950,22,0.99996,27.08717s,59,0.98839,325.56875s,32,1.00000,32.29943s
200,20,12,0.50000,0.99970,44,0.99996,29.07597s,67,0.98889,323.66547s,39,1.00000,33.11348s
200,20,15,0.00000,0.99930,25,1.00000,40.06489s,77,0.99191,521.83243s,4,0.83964,49.12008s
200,20,15,0.00000,0.99950,31,1.00000,42.53634s,87,0.99191,524.64678s,5,0.96228,50.01727s
200,20,15,0.00000,0.99970,41,1.00000,43.73324s,81,0.99229,527.43505s,17,1.00000,51.64535s
200,20,15,0.20000,0.99930,18,0.99461,39.62352s,72,0.99051,497.15794s,6,0.71909,48.35530s
200,20,15,0.20000,0.99950,25,0.99999,40.48625s,68,0.99049,504.59312s,11,0.74443,47.78027s
200,20,15,0.20000,0.99970,41,0.99999,43.76426s,71,0.99063,505.71502s,27,1.00000,48.39164s
200,20,15,0.50000,0.99930,21,0.99932,40.41690s,63,0.98716,501.95576s,21,0.99992,48.85244s
200,20,15,0.50000,0.99950,22,0.99995,42.75341s,58,0.98458,503.49001s,30,1.00000,48.78083s
200,20,15,0.50000,0.99970,43,0.99996,43.69759s,67,0.98867,504.26628s,40,1.00000,50.54268s
200,20,18,0.00000,0.99930,27,1.00000,57.27730s,82,0.99212,752.24135s,4,0.83964,71.66518s
200,20,18,0.00000,0.99950,32,1.00000,60.58392s,80,0.99212,747.93714s,6,0.96524,76.97939s
200,20,18,0.00000,0.99970,39,1.00000,61.00537s,81,0.99212,739.74044s,17,1.00000,71.02629s
200,20,18,0.20000,0.99930,19,0.99994,56.50065s,73,0.99039,722.23375s,8,0.79025,68.34219s
200,20,18,0.20000,0.99950,27,0.99999,57.80546s,72,0.99049,718.81774s,14,0.99947,68.73307s
200,20,18,0.20000,0.99970,42,0.99999,60.83545s,71,0.99040,718.62675s,27,1.00000,69.58562s
200,20,18,0.50000,0.99930,21,0.99931,58.13179s,58,0.98852,717.76286s,23,1.00000,68.86934s
200,20,18,0.50000,0.99950,22,0.99995,59.88322s,58,0.98869,733.71117s,34,1.00000,71.09956s
200,20,18,0.50000,0.99970,40,0.99996,61.15295s,66,0.98887,721.89871s,46,1.00000,71.56123s
