Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,20,3,0.50000,0.99970,40,0.99997,3.15786s,71,0.98750,21.80842s,38,1.00000,2.99240s
100,20,6,0.00000,0.99930,22,1.00000,5.89216s,81,0.99670,84.05688s,4,0.77746,5.79499s
100,20,6,0.00000,0.99950,35,1.00000,6.26300s,82,0.99909,84.05107s,8,0.94847,5.96854s
100,20,6,0.00000,0.99970,42,1.00000,6.36100s,88,0.99977,84.95729s,14,1.00000,5.58031s
100,20,6,0.20000,0.99930,16,0.95964,4.77183s,57,0.98842,63.65144s,17,0.99684,5.41448s
100,20,6,0.20000,0.99950,22,0.99989,5.56553s,82,0.99550,64.00802s,8,0.22423,4.99365s
100,20,6,0.20000,0.99970,42,0.99999,6.53510s,76,0.99208,65.73939s,23,1.00000,5.35409s
100,20,6,0.50000,0.99930,17,0.98919,4.72962s,58,0.98487,63.58499s,17,0.97931,5.35753s
100,20,6,0.50000,0.99950,18,0.97674,5.23558s,50,0.98052,64.70568s,24,1.00000,5.36814s
100,20,6,0.50000,0.99970,41,0.99997,5.82026s,61,0.98764,65.00876s,70,1.00000,7.13898s
100,20,9,0.00000,0.99930,23,1.00000,9.99496s,86,0.99848,159.19878s,4,0.77746,11.48136s
100,20,9,0.00000,0.99950,35,1.00000,10.97000s,87,0.99813,158.84006s,8,0.94847,11.79552s
100,20,9,0.00000,0.99970,41,1.00000,10.86938s,86,0.99976,158.94570s,15,1.00000,11.17752s
100,20,9,0.20000,0.99930,18,0.98430,9.52574s,70,0.99222,139.63897s,6,0.32197,10.40182s
100,20,9,0.20000,0.99950,23,0.99993,9.86124s,65,0.98959,138.37842s,9,0.36772,10.53446s
100,20,9,0.20000,0.99970,43,0.99999,10.48393s,74,0.99302,138.92143s,22,1.00000,10.67674s
100,20,9,0.50000,0.99930,18,0.98919,9.35267s,72,0.99228,139.34832s,15,0.99778,10.72417s
100,20,9,0.50000,0.99950,18,0.96752,9.73095s,49,0.98294,139.12365s,24,1.00000,10.74052s
100,20,9,0.50000,0.99970,45,0.99997,10.35552s,83,0.99288,138.28798s,77,1.00000,12.41850s
100,20,12,0.00000,0.99930,23,1.00000,16.54373s,93,0.99813,263.50427s,4,0.77746,19.48921s
100,20,12,0.00000,0.99950,34,1.00000,17.10104s,89,0.99961,265.46896s,8,0.94938,19.55651s
100,20,12,0.00000,0.99970,39,1.00000,17.37805s,98,0.99985,273.15803s,14,1.00000,19.12777s
100,20,12,0.20000,0.99930,18,0.98430,15.59882s,57,0.98882,242.89464s,14,0.99815,18.75987s
100,20,12,0.20000,0.99950,22,0.99130,16.31484s,80,0.99348,248.47222s,8,0.77903,18.17616s
100,20,12,0.20000,0.99970,36,0.99999,17.05217s,77,0.99599,245.91360s,21,1.00000,18.61711s
100,20,12,0.50000,0.99930,18,0.99281,15.92549s,59,0.98309,243.41313s,27,0.99998,19.51232s
100,20,12,0.50000,0.99950,19,0.96733,16.40212s,57,0.98583,244.63049s,27,1.00000,18.85041s
100,20,12,0.50000,0.99970,42,0.99993,17.03732s,70,0.98878,246.01105s,42,1.00000,19.55979s
100,20,15,0.00000,0.99930,23,1.00000,25.08892s,87,0.99904,407.00095s,4,0.77746,29.91755s
100,20,15,0.00000,0.99950,39,1.00000,25.69390s,96,0.99910,410.13758s,7,0.94786,30.72619s
100,20,15,0.00000,0.99970,42,1.00000,26.07124s,94,0.99990,407.24266s,15,1.00000,29.65492s
100,20,15,0.20000,0.99930,18,0.98430,24.07054s,78,0.99449,385.55665s,6,0.30420,28.06266s
100,20,15,0.20000,0.99950,24,0.99973,24.84529s,88,0.99412,384.42431s,12,0.97900,28.37984s
100,20,15,0.20000,0.99970,45,1.00000,25.49009s,75,0.99378,385.07048s,23,1.00000,28.64313s
100,20,15,0.50000,0.99930,18,0.98938,26.07248s,59,0.98811,388.27962s,29,0.99999,30.08889s
100,20,15,0.50000,0.99950,19,0.96751,24.99402s,50,0.97445,382.24722s,23,1.00000,29.00488s
100,20,15,0.50000,0.99970,42,0.99994,25.50243s,84,0.99450,388.62380s,67,1.00000,30.04500s
100,20,18,0.00000,0.99930,24,1.00000,35.55165s,84,0.99764,566.50615s,4,0.77746,45.86964s
100,20,18,0.00000,0.99950,38,1.00000,35.77668s,88,0.99875,574.35009s,7,0.94786,42.27702s
100,20,18,0.00000,0.99970,39,1.00000,36.06448s,102,0.99998,585.07290s,14,1.00000,42.05364s
100,20,18,0.20000,0.99930,19,0.99643,34.46882s,52,0.98694,556.88235s,6,0.29809,40.61808s
100,20,18,0.20000,0.99950,26,0.99996,35.31785s,75,0.99454,551.77976s,8,0.87065,40.97997s
100,20,18,0.20000,0.99970,44,0.99999,36.03133s,74,0.99168,550.33912s,24,1.00000,41.11784s
100,20,18,0.50000,0.99930,19,0.99281,35.11903s,57,0.98718,551.72393s,18,0.99842,42.88734s
100,20,18,0.50000,0.99950,21,0.99752,35.45540s,47,0.97358,551.70583s,28,1.00000,42.30984s
100,20,18,0.50000,0.99970,42,0.99993,36.08593s,66,0.98780,551.12142s,47,1.00000,42.33854s
150,10,3,0.00000,0.99930,23,1.00000,1.97430s,102,0.99904,48.81622s,4,0.77746,1.60747s
150,10,3,0.00000,0.99950,31,1.00000,2.65167s,94,0.99932,42.28562s,7,0.93355,1.80589s
150,10,3,0.00000,0.99970,42,1.00000,3.43069s,94,0.99985,43.30878s,13,1.00000,1.66937s
150,10,3,0.20000,0.99930,17,0.96118,1.48004s,75,0.99578,18.40252s,20,1.00000,1.65109s
150,10,3,0.20000,0.99950,23,0.99600,1.73317s,90,0.99503,18.61511s,8,-0.47122,1.55629s
150,10,3,0.20000,0.99970,46,0.99997,2.75658s,79,0.99554,18.80638s,22,1.00000,1.52468s
150,10,3,0.50000,0.99930,19,0.98639,1.73656s,71,0.98769,18.44389s,15,0.99934,1.74738s
150,10,3,0.50000,0.99950,22,0.98730,1.92753s,68,0.98816,18.26212s,25,1.00000,1.79233s
150,10,3,0.50000,0.99970,47,0.99997,2.82955s,76,0.98943,18.81122s,37,1.00000,1.99640s
150,10,6,0.00000,0.99930,23,1.00000,3.99060s,94,0.99802,73.14062s,4,0.77746,4.68201s
150,10,6,0.00000,0.99950,31,1.00000,4.79204s,98,0.99979,75.96892s,7,0.94786,4.33466s
150,10,6,0.00000,0.99970,41,1.00000,5.20124s,96,0.99985,73.20547s,14,1.00000,4.32383s
150,10,6,0.20000,0.99930,20,0.99983,3.38729s,86,0.99505,48.52901s,6,0.29809,3.49813s
150,10,6,0.20000,0.99950,25,0.99997,3.90217s,82,0.99490,49.01536s,11,0.98307,3.66849s
150,10,6,0.20000,0.99970,50,0.99999,5.02399s,79,0.99467,48.67927s,25,1.00000,3.95187s
150,10,6,0.50000,0.99930,17,0.98676,4.00300s,82,0.99343,48.57379s,16,0.99815,3.80994s
150,10,6,0.50000,0.99950,19,0.98937,3.84485s,53,0.98640,48.40935s,24,1.00000,4.65298s
150,10,6,0.50000,0.99970,53,0.99997,4.77211s,78,0.98872,48.53790s,40,1.00000,4.36532s
150,10,9,0.00000,0.99930,24,1.00000,7.59184s,93,0.99930,124.90296s,4,0.77746,8.34433s
150,10,9,0.00000,0.99950,31,1.00000,8.28633s,94,0.99946,126.48824s,7,0.94786,7.86582s
150,10,9,0.00000,0.99970,43,1.00000,8.75935s,91,0.99995,124.98520s,13,1.00000,8.17964s
150,10,9,0.20000,0.99930,20,0.99244,6.60486s,70,0.99184,100.38146s,9,0.50443,7.55156s
150,10,9,0.20000,0.99950,21,0.99681,6.95278s,85,0.99708,100.30592s,9,0.81240,7.50970s
150,10,9,0.20000,0.99970,44,0.99999,7.86173s,79,0.99392,101.73474s,22,1.00000,7.75418s
150,10,9,0.50000,0.99930,18,0.99076,8.19694s,83,0.98890,101.34802s,16,0.99666,7.65669s
150,10,9,0.50000,0.99950,21,0.98936,7.01481s,78,0.99168,101.80890s,26,1.00000,7.73718s
150,10,9,0.50000,0.99970,48,0.99997,8.09526s,73,0.99216,100.50675s,87,1.00000,9.10356s
150,10,12,0.00000,0.99930,23,1.00000,11.97394s,93,0.99926,199.05017s,4,0.77746,14.68334s
150,10,12,0.00000,0.99950,34,1.00000,12.62157s,95,0.99978,203.21857s,8,0.94847,14.75739s
150,10,12,0.00000,0.99970,44,1.00000,12.89024s,97,0.99993,203.88997s,14,1.00000,13.46735s
150,10,12,0.20000,0.99930,21,0.99464,11.20910s,88,0.99664,175.76071s,7,0.33300,12.85081s
150,10,12,0.20000,0.99950,24,0.99765,11.64125s,87,0.99641,176.53697s,7,0.50408,13.10054s
150,10,12,0.20000,0.99970,42,1.00000,12.75701s,79,0.99591,179.58584s,23,1.00000,13.42582s
150,10,12,0.50000,0.99930,18,0.99850,12.04647s,88,0.99588,177.04097s,15,0.99513,13.15750s
150,10,12,0.50000,0.99950,23,0.99080,11.66387s,67,0.97785,177.40710s,25,1.00000,13.44750s
150,10,12,0.50000,0.99970,47,0.99996,12.55982s,77,0.99228,178.62551s,41,1.00000,13.63962s
150,10,15,0.00000,0.99930,23,1.00000,18.23098s,91,0.99926,299.24604s,4,0.77746,22.32381s
150,10,15,0.00000,0.99950,35,1.00000,18.61757s,94,0.99930,296.30571s,7,0.94786,21.48238s
150,10,15,0.00000,0.99970,44,1.00000,18.63460s,90,0.99983,297.33713s,14,1.00000,20.81602s
150,10,15,0.20000,0.99930,20,0.99244,17.18177s,90,0.99691,272.61090s,8,0.72390,20.18835s
150,10,15,0.20000,0.99950,26,1.00000,17.79236s,81,0.99476,276.00852s,8,0.54539,20.74327s
150,10,15,0.20000,0.99970,45,0.99999,18.59240s,83,0.99545,275.03469s,24,1.00000,20.57546s
150,10,15,0.50000,0.99930,19,0.99853,17.54833s,69,0.98442,274.47214s,20,0.99871,21.44073s
150,10,15,0.50000,0.99950,22,0.99968,17.85757s,52,0.97512,274.62783s,25,1.00000,20.84281s
150,10,15,0.50000,0.99970,53,0.99997,18.84006s,75,0.98869,276.68394s,41,1.00000,21.48418s
150,10,18,0.00000,0.99930,25,1.00000,25.68281s,86,0.99675,418.86851s,4,0.77746,31.81364s
150,10,18,0.00000,0.99950,41,1.00000,25.77630s,94,0.99979,418.22122s,7,0.94786,30.17184s
150,10,18,0.00000,0.99970,43,1.00000,26.04767s,89,0.99961,416.96331s,14,1.00000,29.93603s
150,10,18,0.20000,0.99930,22,0.99782,24.73562s,66,0.99111,395.59412s,9,0.93581,28.94336s
150,10,18,0.20000,0.99950,26,0.99991,25.50172s,80,0.99549,397.07938s,9,0.58870,29.36238s
150,10,18,0.20000,0.99970,42,0.99999,26.42540s,78,0.99397,396.16411s,24,1.00000,29.77050s
150,10,18,0.50000,0.99930,20,0.99949,25.27919s,77,0.99111,394.24838s,17,0.99795,30.76969s
150,10,18,0.50000,0.99950,22,0.98803,25.41737s,62,0.98773,390.91699s,27,1.00000,29.69249s
150,10,18,0.50000,0.99970,50,0.99996,26.19543s,72,0.99226,390.49383s,61,1.00000,30.91825s
150,15,3,0.00000,0.99930,23,1.00000,3.02212s,102,0.99904,58.57615s,4,0.77746,2.42040s
150,15,3,0.00000,0.99950,31,1.00000,4.83837s,106,0.99978,61.97073s,7,0.93355,2.44827s
150,15,3,0.00000,0.99970,42,1.00000,5.14907s,104,0.99985,60.38811s,13,1.00000,2.48683s
150,15,3,0.20000,0.99930,17,0.96118,2.24151s,75,0.99578,28.51764s,20,1.00000,2.61845s
150,15,3,0.20000,0.99950,23,0.99600,2.74764s,82,0.99590,28.48389s,7,-1.03546,2.03605s
150,15,3,0.20000,0.99970,46,0.99997,4.64200s,95,0.99453,28.47409s,22,1.00000,2.30215s
150,15,3,0.50000,0.99930,19,0.98639,2.36727s,71,0.98769,27.88955s,15,0.99934,2.50236s
150,15,3,0.50000,0.99950,22,0.98730,2.86335s,68,0.98816,27.97376s,25,1.00000,2.75358s
150,15,3,0.50000,0.99970,47,0.99997,4.15098s,81,0.99000,28.21129s,37,1.00000,3.01732s
150,15,6,0.00000,0.99930,23,1.00000,6.20518s,94,0.99802,98.02832s,4,0.77746,6.92761s
150,15,6,0.00000,0.99950,31,1.00000,7.44437s,99,0.99981,102.59303s,7,0.94786,6.19410s
150,15,6,0.00000,0.99970,41,1.00000,7.65061s,100,0.99997,102.79980s,14,1.00000,6.29653s
150,15,6,0.20000,0.99930,20,0.99983,5.11789s,86,0.99505,74.09251s,6,0.29809,5.42212s
150,15,6,0.20000,0.99950,25,0.99997,5.78095s,94,0.99909,75.43465s,12,0.96762,5.65896s
150,15,6,0.20000,0.99970,50,0.99999,7.90151s,93,0.99795,75.66048s,25,1.00000,5.93588s
150,15,6,0.50000,0.99930,17,0.98676,5.37479s,82,0.99343,75.05278s,16,0.99815,6.05917s
150,15,6,0.50000,0.99950,19,0.98937,6.04135s,53,0.98640,74.66629s,24,1.00000,6.26384s
150,15,6,0.50000,0.99970,53,0.99997,7.19369s,81,0.99012,75.56636s,40,1.00000,6.71583s
150,15,9,0.00000,0.99930,24,1.00000,11.22863s,112,0.99989,194.51040s,4,0.77746,13.02714s
150,15,9,0.00000,0.99950,31,1.00000,12.36502s,104,0.99989,189.95913s,7,0.94786,12.14937s
150,15,9,0.00000,0.99970,43,1.00000,12.60813s,96,0.99985,182.15242s,14,1.00000,12.83285s
150,15,9,0.20000,0.99930,20,0.99244,10.20012s,70,0.99184,159.17308s,9,0.50443,11.58078s
150,15,9,0.20000,0.99950,21,0.99681,10.55773s,101,0.99695,157.76622s,9,0.81240,11.46291s
150,15,9,0.20000,0.99970,44,0.99999,12.13878s,91,0.99704,157.94480s,22,1.00000,11.86009s
150,15,9,0.50000,0.99930,18,0.99076,10.30657s,77,0.99231,155.33224s,17,0.99876,12.17146s
150,15,9,0.50000,0.99950,21,0.98936,10.83576s,78,0.99168,157.50253s,26,1.00000,12.09940s
150,15,9,0.50000,0.99970,48,0.99997,12.41140s,101,0.99442,156.93589s,39,1.00000,12.53763s
150,15,12,0.00000,0.99930,23,1.00000,18.66863s,93,0.99926,300.35622s,4,0.77746,22.21304s
150,15,12,0.00000,0.99950,34,1.00000,19.82798s,104,0.99989,303.54820s,8,0.94847,22.58431s
150,15,12,0.00000,0.99970,44,1.00000,20.10291s,100,0.99995,303.96876s,14,1.00000,21.91840s
150,15,12,0.20000,0.99930,21,0.99464,17.49359s,88,0.99664,276.13154s,7,0.33300,20.15249s
150,15,12,0.20000,0.99950,24,0.99765,18.32403s,90,0.99632,274.04320s,7,0.50408,20.42394s
150,15,12,0.20000,0.99970,42,1.00000,19.71316s,90,0.99828,272.16873s,23,1.00000,20.55715s
