Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
150,10,9,0.50000,0.99950,16,0.90568,3.34437s,48,0.97815,41.15959s,22,0.97871,3.53045s
150,10,9,0.50000,0.99970,39,0.92787,3.72603s,51,0.97823,41.85832s,24,0.97834,3.92085s
150,10,12,0.00000,0.99930,17,0.99926,6.07010s,55,0.98167,84.67893s,3,0.34261,6.52380s
150,10,12,0.00000,0.99950,19,0.99926,6.06531s,54,0.98167,84.90559s,6,0.67569,6.48278s
150,10,12,0.00000,0.99970,24,0.99926,6.00694s,55,0.98167,82.20633s,8,0.72268,6.29814s
150,10,12,0.20000,0.99930,11,0.85208,6.19388s,52,0.98057,72.51440s,5,-0.30929,5.87513s
150,10,12,0.20000,0.99950,15,0.93314,5.68035s,50,0.98015,72.15440s,12,0.96749,6.11847s
150,10,12,0.20000,0.99970,23,0.94117,6.04257s,49,0.98077,71.71712s,18,0.98017,6.47317s
150,10,12,0.50000,0.99930,14,0.90273,5.50948s,48,0.97673,72.50549s,15,0.95518,6.07009s
150,10,12,0.50000,0.99950,16,0.90568,5.69221s,46,0.97711,71.78927s,23,0.97871,6.11606s
150,10,12,0.50000,0.99970,38,0.92296,6.14312s,49,0.97776,72.65820s,49,0.97861,6.62119s
150,10,15,0.00000,0.99930,17,0.99926,9.28409s,55,0.98167,126.07856s,3,0.34261,9.78782s
150,10,15,0.00000,0.99950,20,0.99926,9.27942s,54,0.98167,127.25606s,4,0.63550,9.58349s
150,10,15,0.00000,0.99970,24,0.99926,8.96016s,56,0.98167,127.24122s,9,0.94445,9.66418s
150,10,15,0.20000,0.99930,11,0.85208,8.69926s,52,0.98055,112.43660s,5,-0.49764,10.25842s
150,10,15,0.20000,0.99950,15,0.93314,8.68630s,50,0.98019,111.58877s,10,0.95199,9.60587s
150,10,15,0.20000,0.99970,24,0.94113,9.00692s,49,0.97975,111.96874s,18,0.97960,9.29577s
150,10,15,0.50000,0.99930,14,0.90273,8.52309s,44,0.97667,111.68075s,14,0.95468,9.29794s
